operation,file_size(KB),record_size(KB),num_threads,memory_size,time(ms),throughput(KB/ms)
read,1024,32,1,8,0.006000,5333.333333
read,1024,32,1,8,0.006000,5333.333333
read,1024,32,1,8,0.005000,6400.000000
read,1024,32,1,8,0.006000,5333.333333
read,1024,32,1,8,0.006000,5333.333333
read,1024,32,1,8,0.006000,5333.333333
read,1024,32,1,8,0.006000,5333.333333
read,1024,32,1,8,0.005000,6400.000000
read,1024,32,1,8,0.006000,5333.333333
read,1024,32,1,8,0.006000,5333.333333
read,1024,32,1,8,0.006000,5333.333333
read,1024,32,1,8,0.017000,1882.352941
read,1024,32,1,8,0.005000,6400.000000
read,1024,32,1,8,0.006000,5333.333333
read,1024,32,1,8,0.005000,6400.000000
read,1024,32,1,8,0.006000,5333.333333
read,1024,32,1,8,0.005000,6400.000000
read,1024,32,1,8,0.005000,6400.000000
read,1024,32,1,8,0.006000,5333.333333
read,1024,32,1,8,0.006000,5333.333333
read,1024,32,1,8,0.005000,6400.000000
read,1024,32,1,8,0.006000,5333.333333
read,1024,32,1,8,0.005000,6400.000000
read,1024,32,1,8,0.006000,5333.333333
read,1024,32,1,8,0.006000,5333.333333
read,1024,32,1,8,0.006000,5333.333333
read,1024,32,1,8,0.003000,10666.666667
write,1024,128,1,8,0.159000,805.031447
write,1024,128,1,8,0.100000,1280.000000
write,1024,128,1,8,0.104000,1230.769231
write,1024,128,1,8,0.099000,1292.929293
write,1024,128,1,8,0.099000,1292.929293
write,1024,128,1,8,0.099000,1292.929293
write,1024,128,1,8,0.102000,1254.901961
write,1024,128,1,8,0.099000,1292.929293
read,1024,128,1,8,0.034000,3764.705882
read,1024,128,1,8,0.015000,8533.333333
read,1024,128,1,8,0.013000,9846.153846
read,1024,128,1,8,0.013000,9846.153846
read,1024,128,1,8,0.013000,9846.153846
read,1024,128,1,8,0.012000,10666.666667
read,1024,128,1,8,0.013000,9846.153846
read,1024,128,1,8,0.011000,11636.363636
write,1024,512,1,8,0.362000,1414.364641
write,1024,512,1,8,0.305000,1678.688525
read,1024,512,1,8,0.073000,7013.698630
read,1024,512,1,8,0.050000,10240.000000
write,64,32,1,16,0.201000,159.203980
write,64,32,1,16,0.084000,380.952381
read,64,32,1,16,0.036000,888.888889
read,64,32,1,16,0.018000,1777.777778
write,256,32,1,16,0.141000,226.950355
write,256,32,1,16,0.077000,415.584416
write,256,32,1,16,0.074000,432.432432
write,256,32,1,16,0.074000,432.432432
write,256,32,1,16,0.072000,444.444444
write,256,32,1,16,0.072000,444.444444
write,256,32,1,16,0.073000,438.356164
write,256,32,1,16,0.075000,426.666667
read,256,32,1,16,0.050000,640.000000
read,256,32,1,16,0.008000,4000.000000
read,256,32,1,16,0.009000,3555.555556
read,256,32,1,16,0.008000,4000.000000
read,256,32,1,16,0.008000,4000.000000
read,256,32,1,16,0.007000,4571.428571
read,256,32,1,16,0.009000,3555.555556
read,256,32,1,16,0.012000,2666.666667
write,256,128,1,16,0.154000,831.168831
write,256,128,1,16,0.099000,1292.929293
read,256,128,1,16,0.030000,4266.666667
read,256,128,1,16,0.019000,6736.842105
write,1024,32,1,16,0.105000,304.761905
write,1024,32,1,16,0.049000,653.061224
write,1024,32,1,16,0.046000,695.652174
write,1024,32,1,16,0.046000,695.652174
write,1024,32,1,16,0.049000,653.061224
write,1024,32,1,16,0.046000,695.652174
write,1024,32,1,16,0.047000,680.851064
write,1024,32,1,16,0.047000,680.851064
write,1024,32,1,16,0.052000,615.384615
write,1024,32,1,16,0.051000,627.450980
write,1024,32,1,16,0.047000,680.851064
write,1024,32,1,16,0.051000,627.450980
write,1024,32,1,16,0.051000,627.450980
write,1024,32,1,16,0.050000,640.000000
write,1024,32,1,16,0.049000,653.061224
write,1024,32,1,16,0.048000,666.666667
write,1024,32,1,16,0.050000,640.000000
write,1024,32,1,16,0.051000,627.450980
write,1024,32,1,16,0.049000,653.061224
write,1024,32,1,16,0.052000,615.384615
write,1024,32,1,16,0.049000,653.061224
write,1024,32,1,16,0.050000,640.000000
write,1024,32,1,16,0.051000,627.450980
write,1024,32,1,16,0.049000,653.061224
write,1024,32,1,16,0.052000,615.384615
write,1024,32,1,16,0.048000,666.666667
write,1024,32,1,16,0.048000,666.666667
write,1024,32,1,16,0.049000,653.061224
write,1024,32,1,16,0.051000,627.450980
write,1024,32,1,16,0.050000,640.000000
write,1024,32,1,16,0.051000,627.450980
write,1024,32,1,16,0.049000,653.061224
read,1024,32,1,16,0.032000,1000.000000
read,1024,32,1,16,0.006000,5333.333333
read,1024,32,1,16,0.006000,5333.333333
read,1024,32,1,16,0.005000,6400.000000
read,1024,32,1,16,0.006000,5333.333333
read,1024,32,1,16,0.005000,6400.000000
read,1024,32,1,16,0.005000,6400.000000
read,1024,32,1,16,0.005000,6400.000000
read,1024,32,1,16,0.006000,5333.333333
read,1024,32,1,16,0.007000,4571.428571
read,1024,32,1,16,0.005000,6400.000000
read,1024,32,1,16,0.006000,5333.333333
read,1024,32,1,16,0.006000,5333.333333
read,1024,32,1,16,0.006000,5333.333333
read,1024,32,1,16,0.006000,5333.333333
read,1024,32,1,16,0.006000,5333.333333
read,1024,32,1,16,0.016000,2000.000000
read,1024,32,1,16,0.006000,5333.333333
read,1024,32,1,16,0.005000,6400.000000
read,1024,32,1,16,0.006000,5333.333333
read,1024,32,1,16,0.005000,6400.000000
read,1024,32,1,16,0.005000,6400.000000
read,1024,32,1,16,0.005000,6400.000000
read,1024,32,1,16,0.005000,6400.000000
read,1024,32,1,16,0.005000,6400.000000
read,1024,32,1,16,0.006000,5333.333333
read,1024,32,1,16,0.006000,5333.333333
read,1024,32,1,16,0.005000,6400.000000
read,1024,32,1,16,0.005000,6400.000000
read,1024,32,1,16,0.006000,5333.333333
read,1024,32,1,16,0.005000,6400.000000
read,1024,32,1,16,0.003000,10666.666667
write,1024,128,1,16,0.164000,780.487805
write,1024,128,1,16,0.100000,1280.000000
write,1024,128,1,16,0.101000,1267.326733
write,1024,128,1,16,0.099000,1292.929293
write,1024,128,1,16,0.098000,1306.122449
write,1024,128,1,16,0.097000,1319.587629
write,1024,128,1,16,0.099000,1292.929293
write,1024,128,1,16,0.098000,1306.122449
read,1024,128,1,16,0.033000,3878.787879
read,1024,128,1,16,0.015000,8533.333333
read,1024,128,1,16,0.012000,10666.666667
read,1024,128,1,16,0.013000,9846.153846
read,1024,128,1,16,0.012000,10666.666667
read,1024,128,1,16,0.013000,9846.153846
read,1024,128,1,16,0.013000,9846.153846
read,1024,128,1,16,0.011000,11636.363636
write,1024,512,1,16,0.359000,1426.183844
write,1024,512,1,16,0.308000,1662.337662
read,1024,512,1,16,0.065000,7876.923077
read,1024,512,1,16,0.044000,11636.363636
write,64,32,1,32,0.202000,158.415842
write,64,32,1,32,0.074000,432.432432
read,64,32,1,32,0.036000,888.888889
read,64,32,1,32,0.015000,2133.333333
write,256,32,1,32,0.103000,310.679612
write,256,32,1,32,0.046000,695.652174
write,256,32,1,32,0.048000,666.666667
write,256,32,1,32,0.046000,695.652174
write,256,32,1,32,0.049000,653.061224
write,256,32,1,32,0.046000,695.652174
write,256,32,1,32,0.049000,653.061224
write,256,32,1,32,0.053000,603.773585
read,256,32,1,32,0.033000,969.696970
read,256,32,1,32,0.006000,5333.333333
read,256,32,1,32,0.005000,6400.000000
read,256,32,1,32,0.005000,6400.000000
read,256,32,1,32,0.005000,6400.000000
read,256,32,1,32,0.005000,6400.000000
read,256,32,1,32,0.005000,6400.000000
read,256,32,1,32,0.009000,3555.555556
write,256,128,1,32,0.158000,810.126582
write,256,128,1,32,0.097000,1319.587629
read,256,128,1,32,0.031000,4129.032258
read,256,128,1,32,0.016000,8000.000000
write,1024,32,1,32,0.103000,310.679612
write,1024,32,1,32,0.046000,695.652174
write,1024,32,1,32,0.044000,727.272727
write,1024,32,1,32,0.045000,711.111111
write,1024,32,1,32,0.046000,695.652174
write,1024,32,1,32,0.044000,727.272727
write,1024,32,1,32,0.043000,744.186047
write,1024,32,1,32,0.045000,711.111111
write,1024,32,1,32,0.047000,680.851064
write,1024,32,1,32,0.046000,695.652174
write,1024,32,1,32,0.043000,744.186047
write,1024,32,1,32,0.047000,680.851064
write,1024,32,1,32,0.049000,653.061224
write,1024,32,1,32,0.049000,653.061224
write,1024,32,1,32,0.047000,680.851064
write,1024,32,1,32,0.046000,695.652174
write,1024,32,1,32,0.044000,727.272727
write,1024,32,1,32,0.051000,627.450980
write,1024,32,1,32,0.045000,711.111111
write,1024,32,1,32,0.046000,695.652174
write,1024,32,1,32,0.048000,666.666667
write,1024,32,1,32,0.044000,727.272727
write,1024,32,1,32,0.047000,680.851064
write,1024,32,1,32,0.046000,695.652174
write,1024,32,1,32,0.049000,653.061224
write,1024,32,1,32,0.047000,680.851064
write,1024,32,1,32,0.044000,727.272727
write,1024,32,1,32,0.045000,711.111111
write,1024,32,1,32,0.047000,680.851064
write,1024,32,1,32,0.047000,680.851064
write,1024,32,1,32,0.048000,666.666667
write,1024,32,1,32,0.045000,711.111111
read,1024,32,1,32,0.035000,914.285714
read,1024,32,1,32,0.006000,5333.333333
read,1024,32,1,32,0.005000,6400.000000
read,1024,32,1,32,0.006000,5333.333333
read,1024,32,1,32,0.005000,6400.000000
read,1024,32,1,32,0.005000,6400.000000
read,1024,32,1,32,0.004000,8000.000000
read,1024,32,1,32,0.005000,6400.000000
read,1024,32,1,32,0.005000,6400.000000
read,1024,32,1,32,0.004000,8000.000000
read,1024,32,1,32,0.005000,6400.000000
read,1024,32,1,32,0.005000,6400.000000
read,1024,32,1,32,0.005000,6400.000000
read,1024,32,1,32,0.005000,6400.000000
read,1024,32,1,32,0.004000,8000.000000
read,1024,32,1,32,0.004000,8000.000000
read,1024,32,1,32,0.015000,2133.333333
read,1024,32,1,32,0.005000,6400.000000
read,1024,32,1,32,0.005000,6400.000000
read,1024,32,1,32,0.005000,6400.000000
read,1024,32,1,32,0.005000,6400.000000
read,1024,32,1,32,0.004000,8000.000000
read,1024,32,1,32,0.005000,6400.000000
read,1024,32,1,32,0.004000,8000.000000
read,1024,32,1,32,0.005000,6400.000000
read,1024,32,1,32,0.004000,8000.000000
read,1024,32,1,32,0.005000,6400.000000
read,1024,32,1,32,0.005000,6400.000000
read,1024,32,1,32,0.005000,6400.000000
read,1024,32,1,32,0.004000,8000.000000
read,1024,32,1,32,0.005000,6400.000000
read,1024,32,1,32,0.003000,10666.666667
write,1024,128,1,32,0.151000,847.682119
write,1024,128,1,32,0.096000,1333.333333
write,1024,128,1,32,0.098000,1306.122449
write,1024,128,1,32,0.093000,1376.344086
write,1024,128,1,32,0.094000,1361.702128
write,1024,128,1,32,0.092000,1391.304348
write,1024,128,1,32,0.094000,1361.702128
write,1024,128,1,32,0.094000,1361.702128
read,1024,128,1,32,0.032000,4000.000000
read,1024,128,1,32,0.012000,10666.666667
read,1024,128,1,32,0.010000,12800.000000
read,1024,128,1,32,0.011000,11636.363636
read,1024,128,1,32,0.012000,10666.666667
read,1024,128,1,32,0.010000,12800.000000
read,1024,128,1,32,0.011000,11636.363636
read,1024,128,1,32,0.009000,14222.222222
write,1024,512,1,32,0.347000,1475.504323
write,1024,512,1,32,0.292000,1753.424658
read,1024,512,1,32,0.057000,8982.456140
read,1024,512,1,32,0.036000,14222.222222
write,64,32,1,64,0.204000,156.862745
write,64,32,1,64,0.067000,477.611940
read,64,32,1,64,0.031000,1032.258065
read,64,32,1,64,0.015000,2133.333333
write,256,32,1,64,0.104000,307.692308
write,256,32,1,64,0.045000,711.111111
write,256,32,1,64,0.047000,680.851064
write,256,32,1,64,0.047000,680.851064
write,256,32,1,64,0.044000,727.272727
write,256,32,1,64,0.044000,727.272727
write,256,32,1,64,0.046000,695.652174
write,256,32,1,64,0.046000,695.652174
read,256,32,1,64,0.031000,1032.258065
read,256,32,1,64,0.005000,6400.000000
read,256,32,1,64,0.005000,6400.000000
read,256,32,1,64,0.005000,6400.000000
read,256,32,1,64,0.005000,6400.000000
read,256,32,1,64,0.005000,6400.000000
read,256,32,1,64,0.005000,6400.000000
read,256,32,1,64,0.009000,3555.555556
write,256,128,1,64,0.157000,815.286624
write,256,128,1,64,0.096000,1333.333333
read,256,128,1,64,0.032000,4000.000000
read,256,128,1,64,0.016000,8000.000000
write,1024,32,1,64,0.103000,310.679612
write,1024,32,1,64,0.046000,695.652174
write,1024,32,1,64,0.044000,727.272727
write,1024,32,1,64,0.045000,711.111111
write,1024,32,1,64,0.044000,727.272727
write,1024,32,1,64,0.043000,744.186047
write,1024,32,1,64,0.043000,744.186047
write,1024,32,1,64,0.044000,727.272727
write,1024,32,1,64,0.048000,666.666667
write,1024,32,1,64,0.046000,695.652174
write,1024,32,1,64,0.044000,727.272727
write,1024,32,1,64,0.047000,680.851064
write,1024,32,1,64,0.045000,711.111111
write,1024,32,1,64,0.046000,695.652174
write,1024,32,1,64,0.047000,680.851064
write,1024,32,1,64,0.045000,711.111111
write,1024,32,1,64,0.043000,744.186047
write,1024,32,1,64,0.047000,680.851064
write,1024,32,1,64,0.046000,695.652174
write,1024,32,1,64,0.045000,711.111111
write,1024,32,1,64,0.046000,695.652174
write,1024,32,1,64,0.042000,761.904762
write,1024,32,1,64,0.047000,680.851064
write,1024,32,1,64,0.044000,727.272727
write,1024,32,1,64,0.048000,666.666667
write,1024,32,1,64,0.044000,727.272727
write,1024,32,1,64,0.044000,727.272727
write,1024,32,1,64,0.044000,727.272727
write,1024,32,1,64,0.048000,666.666667
write,1024,32,1,64,0.045000,711.111111
write,1024,32,1,64,0.047000,680.851064
write,1024,32,1,64,0.043000,744.186047
read,1024,32,1,64,0.034000,941.176471
read,1024,32,1,64,0.005000,6400.000000
read,1024,32,1,64,0.005000,6400.000000
read,1024,32,1,64,0.005000,6400.000000
read,1024,32,1,64,0.005000,6400.000000
read,1024,32,1,64,0.005000,6400.000000
read,1024,32,1,64,0.005000,6400.000000
read,1024,32,1,64,0.004000,8000.000000
read,1024,32,1,64,0.005000,6400.000000
read,1024,32,1,64,0.005000,6400.000000
read,1024,32,1,64,0.004000,8000.000000
read,1024,32,1,64,0.005000,6400.000000
read,1024,32,1,64,0.004000,8000.000000
read,1024,32,1,64,0.005000,6400.000000
read,1024,32,1,64,0.005000,6400.000000
read,1024,32,1,64,0.005000,6400.000000
read,1024,32,1,64,0.015000,2133.333333
read,1024,32,1,64,0.005000,6400.000000
read,1024,32,1,64,0.005000,6400.000000
read,1024,32,1,64,0.005000,6400.000000
read,1024,32,1,64,0.005000,6400.000000
read,1024,32,1,64,0.004000,8000.000000
read,1024,32,1,64,0.004000,8000.000000
read,1024,32,1,64,0.005000,6400.000000
read,1024,32,1,64,0.004000,8000.000000
read,1024,32,1,64,0.005000,6400.000000
read,1024,32,1,64,0.005000,6400.000000
read,1024,32,1,64,0.005000,6400.000000
read,1024,32,1,64,0.005000,6400.000000
read,1024,32,1,64,0.005000,6400.000000
read,1024,32,1,64,0.005000,6400.000000
read,1024,32,1,64,0.004000,8000.000000
write,1024,128,1,64,0.152000,842.105263
write,1024,128,1,64,0.096000,1333.333333
write,1024,128,1,64,0.098000,1306.122449
write,1024,128,1,64,0.094000,1361.702128
write,1024,128,1,64,0.094000,1361.702128
write,1024,128,1,64,0.094000,1361.702128
write,1024,128,1,64,0.094000,1361.702128
write,1024,128,1,64,0.093000,1376.344086
read,1024,128,1,64,0.031000,4129.032258
read,1024,128,1,64,0.012000,10666.666667
read,1024,128,1,64,0.011000,11636.363636
read,1024,128,1,64,0.011000,11636.363636
read,1024,128,1,64,0.012000,10666.666667
read,1024,128,1,64,0.010000,12800.000000
read,1024,128,1,64,0.010000,12800.000000
read,1024,128,1,64,0.009000,14222.222222
write,1024,512,1,64,0.344000,1488.372093
write,1024,512,1,64,0.290000,1765.517241
read,1024,512,1,64,0.057000,8982.456140
read,1024,512,1,64,0.034000,15058.823529
write,64,32,2,1,0.219000,146.118721
write,64,32,2,1,0.078000,410.256410
read,64,32,2,1,0.036000,888.888889
read,64,32,2,1,0.016000,2000.000000
write,256,32,2,1,0.129000,248.062016
write,256,32,2,1,0.063000,507.936508
write,256,32,2,1,0.063000,507.936508
write,256,32,2,1,0.061000,524.590164
write,256,32,2,1,0.062000,516.129032
write,256,32,2,1,0.061000,524.590164
write,256,32,2,1,0.067000,477.611940
write,256,32,2,1,0.072000,444.444444
read,256,32,2,1,0.041000,780.487805
read,256,32,2,1,0.007000,4571.428571
read,256,32,2,1,0.006000,5333.333333
read,256,32,2,1,0.006000,5333.333333
read,256,32,2,1,0.005000,6400.000000
read,256,32,2,1,0.006000,5333.333333
read,256,32,2,1,0.009000,3555.555556
read,256,32,2,1,0.011000,2909.090909
write,256,128,2,1,0.168000,761.904762
write,256,128,2,1,0.124000,1032.258065
read,256,128,2,1,0.044000,2909.090909
read,256,128,2,1,0.017000,7529.411765
write,1024,32,2,1,0.111000,288.288288
write,1024,32,2,1,0.051000,627.450980
write,1024,32,2,1,0.047000,680.851064
write,1024,32,2,1,0.049000,653.061224
write,1024,32,2,1,0.051000,627.450980
write,1024,32,2,1,0.051000,627.450980
write,1024,32,2,1,0.056000,571.428571
write,1024,32,2,1,0.055000,581.818182
write,1024,32,2,1,0.053000,603.773585
write,1024,32,2,1,0.057000,561.403509
write,1024,32,2,1,0.051000,627.450980
write,1024,32,2,1,0.057000,561.403509
write,1024,32,2,1,0.054000,592.592593
write,1024,32,2,1,0.051000,627.450980
write,1024,32,2,1,0.051000,627.450980
write,1024,32,2,1,0.050000,640.000000
write,1024,32,2,1,0.048000,666.666667
write,1024,32,2,1,0.053000,603.773585
write,1024,32,2,1,0.050000,640.000000
write,1024,32,2,1,0.051000,627.450980
write,1024,32,2,1,0.050000,640.000000
write,1024,32,2,1,0.047000,680.851064
write,1024,32,2,1,0.052000,615.384615
write,1024,32,2,1,0.052000,615.384615
write,1024,32,2,1,0.052000,615.384615
write,1024,32,2,1,0.050000,640.000000
write,1024,32,2,1,0.049000,653.061224
write,1024,32,2,1,0.050000,640.000000
write,1024,32,2,1,0.052000,615.384615
write,1024,32,2,1,0.049000,653.061224
write,1024,32,2,1,0.051000,627.450980
write,1024,32,2,1,0.048000,666.666667
read,1024,32,2,1,0.040000,800.000000
read,1024,32,2,1,0.005000,6400.000000
read,1024,32,2,1,0.005000,6400.000000
read,1024,32,2,1,0.005000,6400.000000
read,1024,32,2,1,0.005000,6400.000000
read,1024,32,2,1,0.005000,6400.000000
read,1024,32,2,1,0.006000,5333.333333
read,1024,32,2,1,0.006000,5333.333333
read,1024,32,2,1,0.005000,6400.000000
read,1024,32,2,1,0.005000,6400.000000
read,1024,32,2,1,0.004000,8000.000000
read,1024,32,2,1,0.005000,6400.000000
read,1024,32,2,1,0.005000,6400.000000
read,1024,32,2,1,0.005000,6400.000000
read,1024,32,2,1,0.005000,6400.000000
read,1024,32,2,1,0.005000,6400.000000
read,1024,32,2,1,0.016000,2000.000000
read,1024,32,2,1,0.005000,6400.000000
read,1024,32,2,1,0.006000,5333.333333
read,1024,32,2,1,0.005000,6400.000000
read,1024,32,2,1,0.005000,6400.000000
read,1024,32,2,1,0.004000,8000.000000
read,1024,32,2,1,0.005000,6400.000000
read,1024,32,2,1,0.005000,6400.000000
read,1024,32,2,1,0.005000,6400.000000
read,1024,32,2,1,0.005000,6400.000000
read,1024,32,2,1,0.005000,6400.000000
read,1024,32,2,1,0.005000,6400.000000
read,1024,32,2,1,0.005000,6400.000000
read,1024,32,2,1,0.006000,5333.333333
read,1024,32,2,1,0.005000,6400.000000
read,1024,32,2,1,0.003000,10666.666667
write,1024,128,2,1,0.167000,766.467066
write,1024,128,2,1,0.118000,1084.745763
write,1024,128,2,1,0.112000,1142.857143
write,1024,128,2,1,0.106000,1207.547170
write,1024,128,2,1,0.108000,1185.185185
write,1024,128,2,1,0.114000,1122.807018
write,1024,128,2,1,0.112000,1142.857143
write,1024,128,2,1,0.110000,1163.636364
read,1024,128,2,1,0.045000,2844.444444
read,1024,128,2,1,0.013000,9846.153846
read,1024,128,2,1,0.013000,9846.153846
read,1024,128,2,1,0.012000,10666.666667
read,1024,128,2,1,0.013000,9846.153846
read,1024,128,2,1,0.012000,10666.666667
read,1024,128,2,1,0.012000,10666.666667
read,1024,128,2,1,0.010000,12800.000000
write,1024,512,2,1,0.432000,1185.185185
write,1024,512,2,1,0.353000,1450.424929
read,1024,512,2,1,0.121000,4231.404959
read,1024,512,2,1,0.044000,11636.363636
write,64,32,2,2,0.179000,178.770950
write,64,32,2,2,0.056000,571.428571
read,64,32,2,2,0.032000,1000.000000
read,64,32,2,2,0.011000,2909.090909
write,256,32,2,2,0.112000,285.714286
write,256,32,2,2,0.051000,627.450980
write,256,32,2,2,0.051000,627.450980
write,256,32,2,2,0.050000,640.000000
write,256,32,2,2,0.049000,653.061224
write,256,32,2,2,0.050000,640.000000
write,256,32,2,2,0.048000,666.666667
write,256,32,2,2,0.050000,640.000000
read,256,32,2,2,0.038000,842.105263
read,256,32,2,2,0.006000,5333.333333
read,256,32,2,2,0.006000,5333.333333
read,256,32,2,2,0.006000,5333.333333
read,256,32,2,2,0.006000,5333.333333
read,256,32,2,2,0.006000,5333.333333
read,256,32,2,2,0.005000,6400.000000
read,256,32,2,2,0.009000,3555.555556
write,256,128,2,2,0.166000,771.084337
write,256,128,2,2,0.116000,1103.448276
read,256,128,2,2,0.040000,3200.000000
read,256,128,2,2,0.021000,6095.238095
write,1024,32,2,2,0.101000,316.831683
write,1024,32,2,2,0.052000,615.384615
write,1024,32,2,2,0.047000,680.851064
write,1024,32,2,2,0.048000,666.666667
write,1024,32,2,2,0.049000,653.061224
write,1024,32,2,2,0.046000,695.652174
write,1024,32,2,2,0.048000,666.666667
write,1024,32,2,2,0.055000,581.818182
write,1024,32,2,2,0.051000,627.450980
write,1024,32,2,2,0.054000,592.592593
write,1024,32,2,2,0.048000,666.666667
write,1024,32,2,2,0.050000,640.000000
write,1024,32,2,2,0.049000,653.061224
write,1024,32,2,2,0.050000,640.000000
write,1024,32,2,2,0.050000,640.000000
write,1024,32,2,2,0.049000,653.061224
write,1024,32,2,2,0.045000,711.111111
write,1024,32,2,2,0.050000,640.000000
write,1024,32,2,2,0.051000,627.450980
write,1024,32,2,2,0.049000,653.061224
write,1024,32,2,2,0.048000,666.666667
write,1024,32,2,2,0.046000,695.652174
write,1024,32,2,2,0.249000,128.514056
write,1024,32,2,2,0.048000,666.666667
write,1024,32,2,2,0.050000,640.000000
write,1024,32,2,2,0.048000,666.666667
write,1024,32,2,2,0.048000,666.666667
write,1024,32,2,2,0.049000,653.061224
write,1024,32,2,2,0.047000,680.851064
write,1024,32,2,2,0.047000,680.851064
write,1024,32,2,2,0.048000,666.666667
write,1024,32,2,2,0.044000,727.272727
read,1024,32,2,2,0.034000,941.176471
read,1024,32,2,2,0.006000,5333.333333
read,1024,32,2,2,0.005000,6400.000000
read,1024,32,2,2,0.006000,5333.333333
read,1024,32,2,2,0.006000,5333.333333
read,1024,32,2,2,0.005000,6400.000000
read,1024,32,2,2,0.005000,6400.000000
read,1024,32,2,2,0.005000,6400.000000
read,1024,32,2,2,0.005000,6400.000000
read,1024,32,2,2,0.005000,6400.000000
read,1024,32,2,2,0.005000,6400.000000
read,1024,32,2,2,0.006000,5333.333333
read,1024,32,2,2,0.005000,6400.000000
read,1024,32,2,2,0.005000,6400.000000
read,1024,32,2,2,0.005000,6400.000000
read,1024,32,2,2,0.005000,6400.000000
read,1024,32,2,2,0.015000,2133.333333
read,1024,32,2,2,0.005000,6400.000000
read,1024,32,2,2,0.005000,6400.000000
read,1024,32,2,2,0.005000,6400.000000
read,1024,32,2,2,0.006000,5333.333333
read,1024,32,2,2,0.005000,6400.000000
read,1024,32,2,2,0.005000,6400.000000
read,1024,32,2,2,0.005000,6400.000000
read,1024,32,2,2,0.005000,6400.000000
read,1024,32,2,2,0.006000,5333.333333
read,1024,32,2,2,0.005000,6400.000000
read,1024,32,2,2,0.005000,6400.000000
read,1024,32,2,2,0.005000,6400.000000
read,1024,32,2,2,0.005000,6400.000000
read,1024,32,2,2,0.005000,6400.000000
read,1024,32,2,2,0.003000,10666.666667
write,1024,128,2,2,0.149000,859.060403
write,1024,128,2,2,0.102000,1254.901961
write,1024,128,2,2,0.103000,1242.718447
write,1024,128,2,2,0.102000,1254.901961
write,1024,128,2,2,0.100000,1280.000000
write,1024,128,2,2,0.100000,1280.000000
write,1024,128,2,2,0.101000,1267.326733
write,1024,128,2,2,0.098000,1306.122449
read,1024,128,2,2,0.035000,3657.142857
read,1024,128,2,2,0.013000,9846.153846
read,1024,128,2,2,0.013000,9846.153846
read,1024,128,2,2,0.013000,9846.153846
read,1024,128,2,2,0.013000,9846.153846
read,1024,128,2,2,0.012000,10666.666667
read,1024,128,2,2,0.013000,9846.153846
read,1024,128,2,2,0.011000,11636.363636
write,1024,512,2,2,0.379000,1350.923483
write,1024,512,2,2,0.316000,1620.253165
read,1024,512,2,2,0.082000,6243.902439
read,1024,512,2,2,0.044000,11636.363636
write,64,32,4,1,0.135000,237.037037
write,64,32,4,1,0.052000,615.384615
read,64,32,4,1,0.027000,1185.185185
read,64,32,4,1,0.011000,2909.090909
write,256,32,4,1,0.106000,301.886792
write,256,32,4,1,0.048000,666.666667
write,256,32,4,1,0.050000,640.000000
write,256,32,4,1,0.050000,640.000000
write,256,32,4,1,0.051000,627.450980
write,256,32,4,1,0.053000,603.773585
write,256,32,4,1,0.050000,640.000000
write,256,32,4,1,0.051000,627.450980
read,256,32,4,1,0.035000,914.285714
read,256,32,4,1,0.006000,5333.333333
read,256,32,4,1,0.006000,5333.333333
read,256,32,4,1,0.005000,6400.000000
read,256,32,4,1,0.005000,6400.000000
read,256,32,4,1,0.005000,6400.000000
read,256,32,4,1,0.005000,6400.000000
read,256,32,4,1,0.009000,3555.555556
write,256,128,4,1,0.198000,646.464646
write,256,128,4,1,0.106000,1207.547170
read,256,128,4,1,0.036000,3555.555556
read,256,128,4,1,0.020000,6400.000000
write,1024,32,4,1,0.116000,275.862069
write,1024,32,4,1,0.058000,551.724138
write,1024,32,4,1,0.056000,571.428571
write,1024,32,4,1,0.049000,653.061224
write,1024,32,4,1,0.049000,653.061224
write,1024,32,4,1,0.048000,666.666667
write,1024,32,4,1,0.049000,653.061224
write,1024,32,4,1,0.049000,653.061224
write,1024,32,4,1,0.051000,627.450980
write,1024,32,4,1,0.049000,653.061224
write,1024,32,4,1,0.047000,680.851064
write,1024,32,4,1,0.048000,666.666667
write,1024,32,4,1,0.048000,666.666667
write,1024,32,4,1,0.048000,666.666667
write,1024,32,4,1,0.049000,653.061224
write,1024,32,4,1,0.057000,561.403509
write,1024,32,4,1,0.056000,571.428571
write,1024,32,4,1,0.055000,581.818182
write,1024,32,4,1,0.047000,680.851064
write,1024,32,4,1,0.050000,640.000000
write,1024,32,4,1,0.050000,640.000000
write,1024,32,4,1,0.046000,695.652174
write,1024,32,4,1,0.049000,653.061224
write,1024,32,4,1,0.046000,695.652174
write,1024,32,4,1,0.053000,603.773585
write,1024,32,4,1,0.049000,653.061224
write,1024,32,4,1,0.047000,680.851064
write,1024,32,4,1,0.050000,640.000000
write,1024,32,4,1,0.051000,627.450980
write,1024,32,4,1,0.050000,640.000000
write,1024,32,4,1,0.049000,653.061224
write,1024,32,4,1,0.045000,711.111111
read,1024,32,4,1,0.031000,1032.258065
read,1024,32,4,1,0.005000,6400.000000
read,1024,32,4,1,0.006000,5333.333333
read,1024,32,4,1,0.005000,6400.000000
read,1024,32,4,1,0.005000,6400.000000
read,1024,32,4,1,0.006000,5333.333333
read,1024,32,4,1,0.005000,6400.000000
read,1024,32,4,1,0.005000,6400.000000
read,1024,32,4,1,0.005000,6400.000000
read,1024,32,4,1,0.005000,6400.000000
